timestamp,cpu_usage
01-04-2014 04:50,18.37243712
01-04-2014 04:55,19.21157977
01-04-2014 05:00,19.99204158
01-04-2014 05:05,18.74060675
01-04-2014 05:10,19.86624682
01-04-2014 05:15,21.34537278
01-04-2014 05:20,21.49047188
01-04-2014 05:25,18.19704294
01-04-2014 05:30,18.64361343
01-04-2014 05:35,19.10116054
01-04-2014 05:40,20.3794634
01-04-2014 05:45,19.44397904
01-04-2014 05:50,21.37616365
01-04-2014 05:55,20.86668747
01-04-2014 06:00,18.40182409
01-04-2014 06:05,20.49823001
01-04-2014 06:10,18.4520505
01-04-2014 06:15,19.02014268
01-04-2014 06:20,18.71148253
01-04-2014 06:25,18.6922478
01-04-2014 06:30,20.4655821
01-04-2014 06:35,20.25441969
01-04-2014 06:40,18.70411261
01-04-2014 06:45,21.96069122
01-04-2014 06:50,19.68734693
01-04-2014 06:55,18.38827731
01-04-2014 07:00,18.48227607
01-04-2014 07:05,20.33557485
01-04-2014 07:10,21.91627761
01-04-2014 07:15,20.28780441
01-04-2014 07:20,21.79616591
01-04-2014 07:25,19.7765314
01-04-2014 07:30,19.74336441
01-04-2014 07:35,20.00002944
01-04-2014 07:40,20.78970183
01-04-2014 07:45,19.47046387
01-04-2014 07:50,21.45554413
01-04-2014 07:55,18.11712554
01-04-2014 08:00,19.75905678
01-04-2014 08:05,20.0439674
01-04-2014 08:10,20.42812895
01-04-2014 08:15,19.10428765
01-04-2014 08:20,19.70991988
01-04-2014 08:25,19.938151
01-04-2014 08:30,20.74763991
01-04-2014 08:35,21.09417674
01-04-2014 08:40,20.95130931
01-04-2014 08:45,19.36633221
01-04-2014 08:50,21.99780209
01-04-2014 08:55,21.39466125
01-04-2014 09:00,64.73631787
01-04-2014 09:05,63.85343896
01-04-2014 09:10,65.47068901
01-04-2014 09:15,67.35189
01-04-2014 09:20,72.77087155
01-04-2014 09:25,71.78572679
01-04-2014 09:30,72.77694728
01-04-2014 09:35,64.89861676
01-04-2014 09:40,69.27107263
01-04-2014 09:45,65.05218725
01-04-2014 09:50,62.68271499
01-04-2014 09:55,70.50508931
01-04-2014 10:00,72.05932199
01-04-2014 10:05,80.20266926
01-04-2014 10:10,79.89640601
01-04-2014 10:15,82.41505586
01-04-2014 10:20,72.00588746
01-04-2014 10:25,81.9996119
01-04-2014 10:30,85.34877168
01-04-2014 10:35,83.0481788
01-04-2014 10:40,81.50812342
01-04-2014 10:45,80.1168063
01-04-2014 10:50,76.38604864
01-04-2014 10:55,81.17736261
01-04-2014 11:00,83.08532747
01-04-2014 11:05,81.61134869
01-04-2014 11:10,84.23201133
01-04-2014 11:15,78.70514088
01-04-2014 11:20,73.49640313
01-04-2014 11:25,80.45941314
01-04-2014 11:30,75.78325228
01-04-2014 11:35,77.68202398
01-04-2014 11:40,71.84496663
01-04-2014 11:45,77.65590151
01-04-2014 11:50,84.43117279
01-04-2014 11:55,80.19945652
01-04-2014 12:00,72.07022026
01-04-2014 12:05,79.42208012
01-04-2014 12:10,76.57123049
01-04-2014 12:15,79.54524151
01-04-2014 12:20,78.38091344
01-04-2014 12:25,86.80737351
01-04-2014 12:30,72.57164618
01-04-2014 12:35,82.83788329
01-04-2014 12:40,85.51368583
01-04-2014 12:45,87.24299997
01-04-2014 12:50,74.75236901
01-04-2014 12:55,80.40427578
01-04-2014 13:00,72.67998585
01-04-2014 13:05,79.96773953
01-04-2014 13:10,73.98956767
01-04-2014 13:15,85.38584927
01-04-2014 13:20,73.80420278
01-04-2014 13:25,80.19336274
01-04-2014 13:30,80.3182561
01-04-2014 13:35,87.52539683
01-04-2014 13:40,82.45989598
01-04-2014 13:45,76.58705938
01-04-2014 13:50,75.83458429
01-04-2014 13:55,74.03419882
01-04-2014 14:00,84.10019858
01-04-2014 14:05,83.04812
01-04-2014 14:10,81.75410965
01-04-2014 14:15,72.64995972
01-04-2014 14:20,84.20122001
01-04-2014 14:25,82.26625226
01-04-2014 14:30,87.41802562
01-04-2014 14:35,81.39132711
01-04-2014 14:40,76.85954107
01-04-2014 14:45,78.10057983
01-04-2014 14:50,74.80986024
01-04-2014 14:55,83.56261572
01-04-2014 15:00,83.32274665
01-04-2014 15:05,75.20967823
01-04-2014 15:10,74.53511363
01-04-2014 15:15,73.2313759
01-04-2014 15:20,86.59078062
01-04-2014 15:25,75.72839034
01-04-2014 15:30,77.50587236
01-04-2014 15:35,76.48733785
01-04-2014 15:40,78.61723891
01-04-2014 15:45,83.42397991
01-04-2014 15:50,85.92870522
01-04-2014 15:55,74.92086075
01-04-2014 16:00,82.98243817
01-04-2014 16:05,77.64084521
01-04-2014 16:10,87.68826633
01-04-2014 16:15,76.78255913
01-04-2014 16:20,72.11494884
01-04-2014 16:25,80.2500855
01-04-2014 16:30,74.41155448
01-04-2014 16:35,72.71177122
01-04-2014 16:40,83.17214802
01-04-2014 16:45,83.71598779
01-04-2014 16:50,79.37103182
01-04-2014 16:55,82.83000923
01-04-2014 17:00,80.61180022
01-04-2014 17:05,82.07678621
01-04-2014 17:10,81.54723226
01-04-2014 17:15,82.65313249
01-04-2014 17:20,75.1940615
01-04-2014 17:25,76.29927662
01-04-2014 17:30,79.03938004
01-04-2014 17:35,79.13801776
01-04-2014 17:40,84.39055498
01-04-2014 17:45,77.87826864
01-04-2014 17:50,74.60005385
01-04-2014 17:55,76.02342633
01-04-2014 18:00,30.17428862
01-04-2014 18:05,33.48261769
01-04-2014 18:10,31.81016743
01-04-2014 18:15,33.33523007
01-04-2014 18:20,31.46379992
01-04-2014 18:25,34.49430123
01-04-2014 18:30,35.09452323
01-04-2014 18:35,33.0869857
01-04-2014 18:40,34.32839378
01-04-2014 18:45,32.05076676
01-04-2014 18:50,34.7815667
01-04-2014 18:55,34.12214696
01-04-2014 19:00,24.60316665
01-04-2014 19:05,22.95145868
01-04-2014 19:10,23.6508449
01-04-2014 19:15,22.59204803
01-04-2014 19:20,21.3208569
01-04-2014 19:25,21.74930197
01-04-2014 19:30,24.16514293
01-04-2014 19:35,20.41064568
01-04-2014 19:40,22.80982864
01-04-2014 19:45,21.82872727
01-04-2014 19:50,21.89238137
01-04-2014 19:55,24.12287768
01-04-2014 20:00,21.92925618
01-04-2014 20:05,20.88485812
01-04-2014 20:10,19.54987536
01-04-2014 20:15,20.37946895
01-04-2014 20:20,20.1043695
01-04-2014 20:25,19.88041921
01-04-2014 20:30,18.8530095
01-04-2014 20:35,20.65659423
01-04-2014 20:40,19.66830076
01-04-2014 20:45,21.13866908
01-04-2014 20:50,19.73945908
01-04-2014 20:55,20.19804543
01-04-2014 21:00,18.29684677
01-04-2014 21:05,22.07560896
01-04-2014 21:10,20.1265876
01-04-2014 21:15,18.18381569
01-04-2014 21:20,20.26171421
01-04-2014 21:25,21.58452674
01-04-2014 21:30,21.19144149
01-04-2014 21:35,20.90348409
01-04-2014 21:40,18.64693629
01-04-2014 21:45,20.72997682
01-04-2014 21:50,21.16630639
01-04-2014 21:55,20.38706665
01-04-2014 22:00,21.59170416
01-04-2014 22:05,19.12630276
01-04-2014 22:10,18.98678863
01-04-2014 22:15,21.49889812
01-04-2014 22:20,20.52127449
01-04-2014 22:25,18.02307443
01-04-2014 22:30,19.43116165
01-04-2014 22:35,21.4519981
01-04-2014 22:40,18.12666294
01-04-2014 22:45,18.03028418
01-04-2014 22:50,19.14339719
01-04-2014 22:55,21.6767899
01-04-2014 23:00,21.61005866
01-04-2014 23:05,20.07890219
01-04-2014 23:10,20.21682837
01-04-2014 23:15,19.33174303
01-04-2014 23:20,18.97858984
01-04-2014 23:25,21.26496951
01-04-2014 23:30,18.42871707
01-04-2014 23:35,19.95324777
01-04-2014 23:40,20.54153225
01-04-2014 23:45,18.41825679
01-04-2014 23:50,20.08228344
01-04-2014 23:55,20.31398469
02-04-2014 00:00,20.96998424
02-04-2014 00:05,18.9393442
02-04-2014 00:10,19.17331001
02-04-2014 00:15,20.27808459
02-04-2014 00:20,21.93250564
02-04-2014 00:25,18.86997273
02-04-2014 00:30,21.94361531
02-04-2014 00:35,20.85737013
02-04-2014 00:40,21.30432828
02-04-2014 00:45,18.35856507
02-04-2014 00:50,19.20168075
02-04-2014 00:55,18.23094512
02-04-2014 01:00,19.48618798
02-04-2014 01:05,21.92515864
02-04-2014 01:10,18.42109225
02-04-2014 01:15,20.24949113
02-04-2014 01:20,18.02428249
02-04-2014 01:25,20.85073126
02-04-2014 01:30,18.78877077
02-04-2014 01:35,18.51833815
02-04-2014 01:40,19.34807125
02-04-2014 01:45,21.08417719
02-04-2014 01:50,18.42645235
02-04-2014 01:55,18.91935598
02-04-2014 02:00,18.03385769
02-04-2014 02:05,21.87365945
02-04-2014 02:10,20.3685824
02-04-2014 02:15,20.87959855
02-04-2014 02:20,20.60553268
02-04-2014 02:25,18.57745824
02-04-2014 02:30,20.37975976
02-04-2014 02:35,18.52566238
02-04-2014 02:40,19.60494582
02-04-2014 02:45,20.27585254
02-04-2014 02:50,20.23552446
02-04-2014 02:55,18.4762937
02-04-2014 03:00,18.13774388
02-04-2014 03:05,21.19293726
02-04-2014 03:10,20.90368975
02-04-2014 03:15,18.32727562
02-04-2014 03:20,18.50966208
02-04-2014 03:25,21.57033511
02-04-2014 03:30,21.07651561
02-04-2014 03:35,21.98464118
02-04-2014 03:40,19.0159498
02-04-2014 03:45,19.95121196
02-04-2014 03:50,18.9458383
02-04-2014 03:55,20.49120055
02-04-2014 04:00,18.46165696
02-04-2014 04:05,18.50897269
02-04-2014 04:10,18.28755157
02-04-2014 04:15,20.77434433
02-04-2014 04:20,19.97629031
02-04-2014 04:25,20.47092487
02-04-2014 04:30,21.51720419
02-04-2014 04:35,20.96131394
02-04-2014 04:40,19.84689167
02-04-2014 04:45,21.93742395
02-04-2014 04:50,19.8250244
02-04-2014 04:55,18.44980269
02-04-2014 05:00,21.97061899
02-04-2014 05:05,18.09128292
02-04-2014 05:10,20.19953424
02-04-2014 05:15,19.23638195
02-04-2014 05:20,20.0142086
02-04-2014 05:25,20.23485181
02-04-2014 05:30,18.96038359
02-04-2014 05:35,20.22743502
02-04-2014 05:40,21.02424445
02-04-2014 05:45,19.06603935
02-04-2014 05:50,19.53370453
02-04-2014 05:55,19.07297077
02-04-2014 06:00,21.28223892
02-04-2014 06:05,20.89992904
02-04-2014 06:10,21.48478575
02-04-2014 06:15,18.68019957
02-04-2014 06:20,18.29431855
02-04-2014 06:25,18.47753402
02-04-2014 06:30,18.64407333
02-04-2014 06:35,20.13233064
02-04-2014 06:40,21.88364828
02-04-2014 06:45,19.42894167
02-04-2014 06:50,21.83403308
02-04-2014 06:55,18.15280318
02-04-2014 07:00,21.70748881
02-04-2014 07:05,18.72461043
02-04-2014 07:10,21.64989994
02-04-2014 07:15,18.22490972
02-04-2014 07:20,21.79287779
02-04-2014 07:25,18.80319306
02-04-2014 07:30,19.21085624
02-04-2014 07:35,19.96376938
02-04-2014 07:40,19.52288352
02-04-2014 07:45,20.67011188
02-04-2014 07:50,21.89923107
02-04-2014 07:55,20.42570596
02-04-2014 08:00,20.88594164
02-04-2014 08:05,18.352021
02-04-2014 08:10,20.51124972
02-04-2014 08:15,19.81539911
02-04-2014 08:20,21.54312943
02-04-2014 08:25,19.5528444
02-04-2014 08:30,20.71781658
02-04-2014 08:35,18.91261491
02-04-2014 08:40,19.03749013
02-04-2014 08:45,19.50448972
02-04-2014 08:50,19.21625415
02-04-2014 08:55,19.01551536
02-04-2014 09:00,61.8754944
02-04-2014 09:05,72.57975011
02-04-2014 09:10,62.07450082
02-04-2014 09:15,73.26817101
02-04-2014 09:20,62.90632929
02-04-2014 09:25,62.08755962
02-04-2014 09:30,68.85686479
02-04-2014 09:35,68.03320838
02-04-2014 09:40,67.88079014
02-04-2014 09:45,69.01325885
02-04-2014 09:50,65.10396984
02-04-2014 09:55,70.21611012
02-04-2014 10:00,77.63728245
02-04-2014 10:05,75.03521861
02-04-2014 10:10,82.66729035
02-04-2014 10:15,81.13423142
02-04-2014 10:20,75.94883251
02-04-2014 10:25,82.99502803
02-04-2014 10:30,84.12240804
02-04-2014 10:35,78.17216447
02-04-2014 10:40,73.17606203
02-04-2014 10:45,84.05309427
02-04-2014 10:50,72.7807237
02-04-2014 10:55,70.59152847
02-04-2014 11:00,76.77635339
02-04-2014 11:05,83.12967274
02-04-2014 11:10,86.25175107
02-04-2014 11:15,81.70339093
02-04-2014 11:20,86.70604025
02-04-2014 11:25,73.03706583
02-04-2014 11:30,72.53422732
02-04-2014 11:35,81.17706878
02-04-2014 11:40,86.93311399
02-04-2014 11:45,79.5632797
02-04-2014 11:50,72.38729815
02-04-2014 11:55,75.08626151
02-04-2014 12:00,75.82558648
02-04-2014 12:05,77.31282721
02-04-2014 12:10,72.61041695
02-04-2014 12:15,86.37450927
02-04-2014 12:20,80.15272429
02-04-2014 12:25,82.63561082
02-04-2014 12:30,72.98707567
02-04-2014 12:35,72.77840847
02-04-2014 12:40,81.28582417
02-04-2014 12:45,86.09330008
02-04-2014 12:50,80.35916516
02-04-2014 12:55,85.94185263
02-04-2014 13:00,84.95546616
02-04-2014 13:05,73.19608929
02-04-2014 13:10,75.21326407
02-04-2014 13:15,82.5035651
02-04-2014 13:20,79.07703908
02-04-2014 13:25,76.63280073
02-04-2014 13:30,78.67925414
02-04-2014 13:35,79.10420477
02-04-2014 13:40,86.54805949
02-04-2014 13:45,73.63765526
02-04-2014 13:50,76.45733778
02-04-2014 13:55,80.58169282
02-04-2014 14:00,83.16859854
02-04-2014 14:05,82.08625629
02-04-2014 14:10,87.06210462
02-04-2014 14:15,84.72567577
02-04-2014 14:20,80.90934564
02-04-2014 14:25,75.43130219
02-04-2014 14:30,79.21018543
02-04-2014 14:35,83.09012739
02-04-2014 14:40,85.40329524
02-04-2014 14:45,87.35158651
02-04-2014 14:50,81.68332327
02-04-2014 14:55,80.4268492
02-04-2014 15:00,72.28237685
02-04-2014 15:05,73.15288283
02-04-2014 15:10,74.49696478
02-04-2014 15:15,72.87545929
02-04-2014 15:20,78.41305905
02-04-2014 15:25,77.38931378
02-04-2014 15:30,82.19687743
02-04-2014 15:35,80.56986825
02-04-2014 15:40,81.53474941
02-04-2014 15:45,79.55087155
02-04-2014 15:50,76.44306052
02-04-2014 15:55,87.24436749
02-04-2014 16:00,73.38240566
02-04-2014 16:05,87.02208891
02-04-2014 16:10,76.97966095
02-04-2014 16:15,80.20242914
02-04-2014 16:20,73.74133558
02-04-2014 16:25,73.13475667
02-04-2014 16:30,78.87257574
02-04-2014 16:35,83.866997
02-04-2014 16:40,76.30968993
02-04-2014 16:45,80.99741071
02-04-2014 16:50,76.45825865
02-04-2014 16:55,78.2176588
02-04-2014 17:00,86.50310788
02-04-2014 17:05,85.6934011
02-04-2014 17:10,80.25624988
02-04-2014 17:15,75.80966093
02-04-2014 17:20,75.09091377
02-04-2014 17:25,87.26536414
02-04-2014 17:30,75.24343665
02-04-2014 17:35,84.93066036
02-04-2014 17:40,77.90349344
02-04-2014 17:45,87.77052386
02-04-2014 17:50,77.89046194
02-04-2014 17:55,77.62423619
02-04-2014 18:00,32.87976091
02-04-2014 18:05,34.95370085
02-04-2014 18:10,35.04773475
02-04-2014 18:15,33.32611294
02-04-2014 18:20,33.62947428
02-04-2014 18:25,32.4057677
02-04-2014 18:30,33.63695827
02-04-2014 18:35,34.30258321
02-04-2014 18:40,31.91100381
02-04-2014 18:45,32.76711219
02-04-2014 18:50,32.23882066
02-04-2014 18:55,32.39980571
02-04-2014 19:00,24.14741331
02-04-2014 19:05,21.75316221
02-04-2014 19:10,21.09266328
02-04-2014 19:15,22.20413368
02-04-2014 19:20,21.0922205
02-04-2014 19:25,22.39283268
02-04-2014 19:30,24.20771498
02-04-2014 19:35,22.92610091
02-04-2014 19:40,23.99233787
02-04-2014 19:45,20.90453417
02-04-2014 19:50,24.19591237
02-04-2014 19:55,22.85600524
02-04-2014 20:00,18.56208787
02-04-2014 20:05,21.02525499
02-04-2014 20:10,22.32892166
02-04-2014 20:15,18.75626781
02-04-2014 20:20,20.81774006
02-04-2014 20:25,22.18180009
02-04-2014 20:30,18.47171119
02-04-2014 20:35,21.01621909
02-04-2014 20:40,20.37719954
02-04-2014 20:45,19.85326801
02-04-2014 20:50,21.00238921
02-04-2014 20:55,18.64786756
02-04-2014 21:00,21.11311094
02-04-2014 21:05,18.10440387
02-04-2014 21:10,19.32003609
02-04-2014 21:15,20.11191051
02-04-2014 21:20,19.60172778
02-04-2014 21:25,19.32220723
02-04-2014 21:30,21.42569256
02-04-2014 21:35,21.84367903
02-04-2014 21:40,21.59802597
02-04-2014 21:45,20.18615588
02-04-2014 21:50,21.6400326
02-04-2014 21:55,21.78752675
02-04-2014 22:00,19.65580505
02-04-2014 22:05,19.15215186
02-04-2014 22:10,18.41071815
02-04-2014 22:15,19.93548739
02-04-2014 22:20,21.80610145
02-04-2014 22:25,20.26306399
02-04-2014 22:30,20.69009184
02-04-2014 22:35,18.46924874
02-04-2014 22:40,18.59190976
02-04-2014 22:45,19.87695662
02-04-2014 22:50,21.82599204
02-04-2014 22:55,19.46180397
02-04-2014 23:00,21.51406607
02-04-2014 23:05,18.48470275
02-04-2014 23:10,20.47199869
02-04-2014 23:15,20.40636918
02-04-2014 23:20,21.44361538
02-04-2014 23:25,18.01672536
02-04-2014 23:30,18.76332853
02-04-2014 23:35,18.88237522
02-04-2014 23:40,21.80404992
02-04-2014 23:45,18.61834866
02-04-2014 23:50,18.15133379
02-04-2014 23:55,20.14171244
03-04-2014 00:00,20.11423385
03-04-2014 00:05,21.37618786
03-04-2014 00:10,21.7954386
03-04-2014 00:15,20.15418177
03-04-2014 00:20,21.71997673
03-04-2014 00:25,20.90063661
03-04-2014 00:30,19.05823651
03-04-2014 00:35,21.71368284
03-04-2014 00:40,20.6697727
03-04-2014 00:45,19.65638373
03-04-2014 00:50,20.72096834
03-04-2014 00:55,19.60525131
03-04-2014 01:00,18.45673507
03-04-2014 01:05,20.87591499
03-04-2014 01:10,21.29635045
03-04-2014 01:15,20.9152248
03-04-2014 01:20,18.91645867
03-04-2014 01:25,21.82654005
03-04-2014 01:30,18.10101825
03-04-2014 01:35,19.33074119
03-04-2014 01:40,19.04036974
03-04-2014 01:45,18.19250491
03-04-2014 01:50,19.62291877
03-04-2014 01:55,20.49245936
03-04-2014 02:00,21.53021145
03-04-2014 02:05,21.95875886
03-04-2014 02:10,21.23235835
03-04-2014 02:15,19.87472207
03-04-2014 02:20,20.8948177
03-04-2014 02:25,21.37449515
03-04-2014 02:30,19.86122879
03-04-2014 02:35,21.14021774
03-04-2014 02:40,19.93060967
03-04-2014 02:45,19.54598396
03-04-2014 02:50,20.10436335
03-04-2014 02:55,20.70341895
03-04-2014 03:00,20.90752823
03-04-2014 03:05,19.42694508
03-04-2014 03:10,20.28528101
03-04-2014 03:15,21.6394835
03-04-2014 03:20,21.9052516
03-04-2014 03:25,18.90899236
03-04-2014 03:30,18.77132466
03-04-2014 03:35,20.70674253
03-04-2014 03:40,19.65873554
03-04-2014 03:45,18.09688935
03-04-2014 03:50,19.38744748
03-04-2014 03:55,21.22697897
03-04-2014 04:00,21.18970772
03-04-2014 04:05,19.9787406
03-04-2014 04:10,19.89031174
03-04-2014 04:15,20.31802977
03-04-2014 04:20,18.87758684
03-04-2014 04:25,20.1041745
03-04-2014 04:30,18.04418544
03-04-2014 04:35,19.90223822
03-04-2014 04:40,19.34420419
03-04-2014 04:45,20.69947842
03-04-2014 04:50,20.55341434
03-04-2014 04:55,19.52334352
03-04-2014 05:00,18.02909193
03-04-2014 05:05,19.00909452
03-04-2014 05:10,20.5333914
03-04-2014 05:15,18.28949337
03-04-2014 05:20,18.43056969
03-04-2014 05:25,20.5881401
03-04-2014 05:30,21.0230696
03-04-2014 05:35,19.28619883
03-04-2014 05:40,19.95869226
03-04-2014 05:45,21.78284546
03-04-2014 05:50,21.78217425
03-04-2014 05:55,19.2300111
03-04-2014 06:00,21.2399515
03-04-2014 06:05,20.37577621
03-04-2014 06:10,21.90193797
03-04-2014 06:15,19.91045428
03-04-2014 06:20,21.09882747
03-04-2014 06:25,21.07254852
03-04-2014 06:30,19.98973147
03-04-2014 06:35,21.18252046
03-04-2014 06:40,19.04416133
03-04-2014 06:45,18.48901215
03-04-2014 06:50,19.70065498
03-04-2014 06:55,21.77452263
03-04-2014 07:00,20.00297843
03-04-2014 07:05,20.54103655
03-04-2014 07:10,20.49664982
03-04-2014 07:15,18.53029147
03-04-2014 07:20,19.56118753
03-04-2014 07:25,20.82775589
03-04-2014 07:30,21.88796039
03-04-2014 07:35,18.67207095
03-04-2014 07:40,19.64176756
03-04-2014 07:45,18.3803752
03-04-2014 07:50,18.96950584
03-04-2014 07:55,19.50703737
03-04-2014 08:00,20.16257299
03-04-2014 08:05,18.92226753
03-04-2014 08:10,18.91025064
03-04-2014 08:15,21.11131992
03-04-2014 08:20,21.85056665
03-04-2014 08:25,19.29445187
03-04-2014 08:30,20.75196807
03-04-2014 08:35,19.03232185
03-04-2014 08:40,21.71180902
03-04-2014 08:45,20.69160944
03-04-2014 08:50,21.21070742
03-04-2014 08:55,18.19741617
03-04-2014 09:00,69.33968117
03-04-2014 09:05,68.37552771
03-04-2014 09:10,65.18475793
03-04-2014 09:15,64.7690478
03-04-2014 09:20,69.08833731
03-04-2014 09:25,70.80820464
03-04-2014 09:30,61.6511495
03-04-2014 09:35,68.91666151
03-04-2014 09:40,63.51824959
03-04-2014 09:45,63.10893315
03-04-2014 09:50,69.67442504
03-04-2014 09:55,65.42783359
03-04-2014 10:00,76.68246122
03-04-2014 10:05,75.42718152
03-04-2014 10:10,79.90217969
03-04-2014 10:15,77.13625877
03-04-2014 10:20,84.79287843
03-04-2014 10:25,75.30898042
03-04-2014 10:30,81.32921296
03-04-2014 10:35,73.83318065
03-04-2014 10:40,77.735848
03-04-2014 10:45,78.41588255
03-04-2014 10:50,74.94777604
03-04-2014 10:55,77.16203381
03-04-2014 11:00,76.00964746
03-04-2014 11:05,71.66343643
03-04-2014 11:10,74.99767059
03-04-2014 11:15,82.7018206
03-04-2014 11:20,83.82939594
03-04-2014 11:25,76.0243464
03-04-2014 11:30,78.05751585
03-04-2014 11:35,72.16226346
03-04-2014 11:40,75.33824838
03-04-2014 11:45,83.96070348
03-04-2014 11:50,81.20560564
03-04-2014 11:55,74.84057438
03-04-2014 12:00,76.02772904
03-04-2014 12:05,84.96674977
03-04-2014 12:10,75.25493283
03-04-2014 12:15,77.25370779
03-04-2014 12:20,82.53058338
03-04-2014 12:25,80.88062481
03-04-2014 12:30,79.27867458
03-04-2014 12:35,86.29218243
03-04-2014 12:40,75.42474896
03-04-2014 12:45,83.76208299
03-04-2014 12:50,74.45556742
03-04-2014 12:55,81.75351925
03-04-2014 13:00,85.90935382
03-04-2014 13:05,79.30739022
03-04-2014 13:10,83.56865082
03-04-2014 13:15,85.10586334
03-04-2014 13:20,74.15862046
03-04-2014 13:25,83.27323995
03-04-2014 13:30,86.69664419
03-04-2014 13:35,81.20243649
03-04-2014 13:40,74.9599612
03-04-2014 13:45,74.01331305
03-04-2014 13:50,76.1374879
03-04-2014 13:55,73.63853481
03-04-2014 14:00,80.21045486
03-04-2014 14:05,73.11176539
03-04-2014 14:10,75.57084642
03-04-2014 14:15,79.03477325
03-04-2014 14:20,79.57881604
03-04-2014 14:25,81.04248554
03-04-2014 14:30,83.28584149
03-04-2014 14:35,72.75216596
03-04-2014 14:40,73.28641732
03-04-2014 14:45,72.97024369
03-04-2014 14:50,78.76662407
03-04-2014 14:55,72.66607898
03-04-2014 15:00,83.93649447
03-04-2014 15:05,75.56727744
03-04-2014 15:10,87.02656443
03-04-2014 15:15,79.78169417
03-04-2014 15:20,79.14045228
03-04-2014 15:25,84.48780799
03-04-2014 15:30,83.409663
03-04-2014 15:35,81.71616017
03-04-2014 15:40,86.96151246
03-04-2014 15:45,78.75539212
03-04-2014 15:50,84.93569142
03-04-2014 15:55,78.08073755
03-04-2014 16:00,85.41336679
03-04-2014 16:05,76.15144785
03-04-2014 16:10,76.62812604
03-04-2014 16:15,82.84575348
03-04-2014 16:20,75.40326794
03-04-2014 16:25,75.66632171
03-04-2014 16:30,76.88405125
03-04-2014 16:35,82.86270122
03-04-2014 16:40,86.23004392
03-04-2014 16:45,82.79292346
03-04-2014 16:50,85.24486424
03-04-2014 16:55,80.6968145
03-04-2014 17:00,73.10274347
03-04-2014 17:05,73.60743112
03-04-2014 17:10,80.8702406
03-04-2014 17:15,77.24478584
03-04-2014 17:20,75.52906018
03-04-2014 17:25,79.46008032
03-04-2014 17:30,82.66391611
03-04-2014 17:35,78.15984115
03-04-2014 17:40,84.84064354
03-04-2014 17:45,83.81633976
03-04-2014 17:50,83.75860595
03-04-2014 17:55,87.76300133
03-04-2014 18:00,30.68946596
03-04-2014 18:05,32.92623743
03-04-2014 18:10,34.2750548
03-04-2014 18:15,32.50895014
03-04-2014 18:20,33.85280743
03-04-2014 18:25,31.45248795
03-04-2014 18:30,32.57913836
03-04-2014 18:35,29.15625932
03-04-2014 18:40,35.10890594
03-04-2014 18:45,33.92011177
03-04-2014 18:50,34.36037146
03-04-2014 18:55,33.243477
03-04-2014 19:00,20.993503
03-04-2014 19:05,20.29900631
03-04-2014 19:10,24.03366028
03-04-2014 19:15,21.93556013
03-04-2014 19:20,21.34211347
03-04-2014 19:25,22.67629361
03-04-2014 19:30,22.04562417
03-04-2014 19:35,23.07946239
03-04-2014 19:40,22.32739246
03-04-2014 19:45,23.28360319
03-04-2014 19:50,23.98333493
03-04-2014 19:55,21.03609426
03-04-2014 20:00,19.78135684
03-04-2014 20:05,20.2211964
03-04-2014 20:10,22.37259113
03-04-2014 20:15,19.92840624
03-04-2014 20:20,19.99298474
03-04-2014 20:25,21.1086232
